,SMILES,Group,RDMol,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
388,NC1=NC(CF)(c2cc(NC(=O)c3ccc(OCC(F)(F)F)nc3)ccc2F)CO1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6d00>,430.10643144,6,2,2.9238000000000017,True
389,Cc1onc(-c2ccccc2)c1C(=O)Nc1ccc(F)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6d50>,314.086684064,3,1,4.180520000000001,True
390,COc1cccc(CNC(=O)c2cc(S(=O)(=O)c3ccccc3)ccc2F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6da0>,399.094057276,4,1,3.597100000000002,True
391,NC1=NC2(c3ccccc3Cl)COCC2CS1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6df0>,268.043711716,4,1,2.2432000000000007,True
392,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6e40>,410.15428944800004,5,1,4.302100000000002,True
393,CC1=NC(c2cccc(F)c2)(c2cccc(-c3cccnc3)c2)N=C(N)O1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6e90>,360.13863938400004,5,1,3.8521000000000027,True
394,Cc1nn(CCC(=O)NCc2cccc(Cl)c2)c(=O)c2ccccc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6ee0>,355.10875449599996,4,1,3.064820000000001,True
395,CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=NC(=O)c1ccc(Cl)cc1)C(c1ccccc1)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6f30>,588.1403103559999,1,0,8.8804,False
396,CN(c1ccc(C(=O)O)cc1)c1cc(C(=O)Nc2ccc(Cl)c(C(N)=O)c2)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef6f80>,441.08916192400005,4,3,4.296400000000002,True
397,c1ccc(-c2ccc(Nc3cccnc3)c3ccccc23)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5030>,296.131348512,2,1,5.645400000000004,True
398,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2ccc3c(c2)CCC(C)(C)O3)NC1(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5080>,459.23220541999996,4,1,5.032600000000004,True
399,O=C(C=Cc1cccc(-c2ccc3c(c2)CNC3)c1)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef50d0>,325.146664228,2,1,4.8529000000000035,True
400,CN(C)c1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)C(C)(C)C2CCCC2N(C)C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5120>,494.362076712,5,3,3.687100000000002,True
401,COC1CCC2(CC1)Cc1ccc(-c3cncc(C)n3)cc1C21N=C(C)C(N)=N1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5170>,389.22156048400007,6,1,3.5680200000000015,True
402,N=c1oc2ccccc2cc1C(=O)Nc1ccc(Br)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef51c0>,342.00038969200006,3,2,3.9270700000000014,True
403,CCn1cc(C(=O)NC(CNC(=O)c2cc(C)sc2C)C(C)C)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5210>,362.177647072,5,2,2.765740000000001,True
404,NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5260>,257.152812228,3,2,1.9067,True
405,CCS(=O)(=O)Nc1ccc(F)c(CN(c2ccc3ccc(F)c(C)c3n2)C2CCCC2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef52b0>,459.1792045440001,4,1,5.532220000000006,True
406,Oc1ncc(Br)c(O)c1O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5300>,204.937455088,4,3,0.9608999999999999,True
407,CC(=O)N(C)c1ccc(OCC(O)CNC(=O)Cc2ccc(C)cc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5350>,370.189257312,4,2,2.07632,True
408,COc1ccc(N(Cc2ccccc2)C(=O)CNC(=O)OC(C)(C)C)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef53a0>,370.189257312,4,1,3.7531000000000025,True
409,CCN1CCN2c3cccc(C(=O)O)c3CCC12c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef53f0>,322.168127944,3,1,3.3259000000000016,True
410,CN(C)c1cccc2c(CCCC(=O)NS(=O)(=O)c3cccs3)cc(C(F)(F)F)cc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5440>,470.094569192,5,1,4.813900000000004,True
411,NCc1cccc(CNc2cc(-c3cccc(Br)c3)ccc2F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5490>,384.06373889599996,2,2,5.326000000000003,True
412,CC1(C)CC2CCC(NC(=O)Nc3ccc(Cl)c(Cl)c3)C2C1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef54e0>,340.11091868399996,1,2,5.329700000000004,True
413,CC(Nc1cc(F)cc(C#N)c1)c1cc(C(=O)O)cc2cc(C(=O)O)ccc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5530>,378.10158518,4,3,4.420080000000002,True
414,CN1C(=O)C(c2cccc(-c3cncc(Cl)c3)c2)(C2CC2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5580>,340.1090888440001,4,1,2.7939999999999996,True
415,Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)CC(=O)NCc2ccccc2)c(C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef55d0>,430.22564282,3,3,3.711940000000002,True
416,COc1ccc(-c2occ(-c3ccccc3Cl)c2CC(C)C)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5620>,340.123007592,2,0,6.474100000000004,True
417,O=S(=O)(c1ccc(F)cc1)N1CCN(CCc2ccccc2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5670>,348.13077713200005,3,0,2.3747000000000007,True
418,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc(N)cc(O)c2F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef56c0>,453.20638459599996,6,5,2.6139,True
419,Cn1c(SCC(=O)N2CCC(F)(F)CC2)nc2ccc(Nc3nc(N4CCCC4)nc(N4CCCC4)n3)cc21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5710>,557.2496841160001,10,1,4.052100000000003,True
420,COc1ccc(-c2noc(C)c2C(=O)N=C(N)NCc2ccc(NC(=O)C=CC#N)c(Cl)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5760>,492.131280832,6,3,3.575000000000002,True
421,Oc1cc(Cl)cnc1-c1ccc2c(c1)CCNCC2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef57b0>,274.08729078000005,3,2,2.7958000000000007,True
422,CCCC(NC(=O)C(NC(=O)OCC1CCCCC1)C(C)C)C(=O)NC(COC(C)(C)C)C(=O)NCc1ccc(C(=N)N)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5800>,630.410483448,7,6,3.5027700000000035,False
423,O=C(NCC(c1ccccc1)c1ccccc1)OCc1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5850>,331.15722891200005,2,1,4.744900000000004,True
424,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef58a0>,499.12592455199996,3,1,6.176800000000005,True
425,Cc1nc(C)c(C(=O)Nc2ccc(Br)cn2)s1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef58f0>,310.97279504,4,1,3.169740000000001,True
426,CN1Cc2ccccc2NC(=O)C(C)(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)Cc2ccccc2N(C)C1=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5940>,591.209339036,5,2,6.144300000000006,False
427,CN1C(=O)N(C)C(c2cccc(C=CCc3ccccc3)c2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5990>,334.179361324,3,1,3.253000000000001,True
428,CCCCN(CCCC)C(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2ccccc2)cc(C(C)OC)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef59e0>,587.372307048,5,3,5.928200000000006,False
429,O=C(CSc1nc2ccc(-c3ccccc3)cc2[nH]1)NCc1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5a30>,373.12488322800004,3,2,4.6384000000000025,True
430,Cc1cc2cc(NCCCCCN3CCN(C(=O)Cc4cc(F)c5c(c4)OCO5)CC3)ncc2cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5a80>,493.248918104,7,1,3.775120000000003,True
431,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CCN(Cc2ccccc2)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5ad0>,431.23843367200004,4,3,2.6271000000000004,True
432,NCc1cc(CN2CCSCC2NC(=O)c2ccccc2)ccc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5b20>,359.14676154399996,4,2,2.5892999999999997,True
433,Cc1c(C(=O)N(Cc2ccco2)C2CCCCC2)oc2ccc(Cl)cc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5b70>,371.128821244,3,0,5.9627200000000045,True
434,COc1cnc(C(=O)Nc2ccc(Cl)c(C3(C(F)F)N=C(N)OC4CC43)c2)nc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5bc0>,423.09097349200005,7,2,2.5847000000000007,True
435,Cc1ccn2c(-c3cccc(NC(=O)c4ccc(Cl)cc4)n3)c(C)nc2c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5c10>,376.1090888440001,4,1,4.918840000000004,True
436,CN(C)c1ccc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5c60>,335.152143532,4,1,3.7131000000000025,True
437,CCCCOc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)N(C)C(N)=N3)c2)nc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5cb0>,463.1689535320001,7,2,2.4570000000000007,True
438,C=C(C)C(=O)Oc1cc(C)ccc1C(=O)OC,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5d00>,234.089208928,4,0,2.2631200000000007,True
439,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)Cc2csc(C)n2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5d50>,439.192962788,6,3,2.880820000000001,True
440,O=C(O)c1ccnc(C(=O)NCCc2ccccc2CCc2ccccc2OCCF)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5da0>,436.1798355,4,2,3.8858000000000033,True
441,Cn1cc(C2CC3CSC(N)=NC3(c3ccccc3)CO2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5df0>,328.13578226,6,1,2.4547000000000008,True
442,COc1cnc(C(=O)Nc2cccc(C3(C)CCOC(N)=N3)c2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5e40>,341.1487894680001,7,2,1.6876999999999995,True
443,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2ccc(Cl)c(N)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5e90>,453.181919436,5,4,3.422600000000001,True
444,COCn1cc(C(=O)Nc2ccc(-c3ccccc3C3CC3)cc2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5ee0>,347.16337691200005,4,1,4.283700000000003,True
445,O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(-c2cncnc2)c(F)cc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5f30>,605.2732949560001,5,2,8.464900000000004,False
446,CCc1nc(N2CCCCC2C)c(N)cc1C(F)(F)F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9ef5f80>,287.1609323,3,1,3.623800000000002,True
447,NC1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(-c3cccnc3F)cc12,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc300>,424.133554004,6,1,4.643900000000003,True
448,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc(N)cc(N)n2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc710>,435.22703978800007,7,5,1.7463999999999997,True
449,COc1cccc(-c2ccc(F)c(F)c2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc990>,220.06997138,1,0,3.6404000000000023,True
450,COc1nc(N2CC3C(=O)N(C)C(N)=NC3(c3ccccc3F)CO2)ncc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc760>,404.140844876,8,1,0.8134000000000007,True
451,CC1CC2(CCN1Cc1cccc(O)c1)CN2,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc940>,232.15756326,3,2,1.7185,True
452,CN(Cc1ccccc1)Cc1ccc(C=CC(=O)CC(C(=O)c2ccc(O)cc2)C2CCC(N)CC2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc800>,510.28824307599996,5,2,6.013200000000006,False
453,COc1cc(C=CC(=O)CC(=O)C=Cc2cccc(OC)c2OC)ccc1O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc8f0>,382.14163842399995,6,1,3.6729000000000034,True
454,CN1c2ccc(Br)cc2CCc2ccc(NC(=O)Nc3cccnc3)cc21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc850>,422.0742233280001,3,2,5.354600000000003,True
455,CC(=O)NCCC(=O)NC(Cc1ccccc1)C(O)CNCc1cccc(C(F)(F)F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc8a0>,451.208276416,4,4,2.409600000000001,True
456,COC1CCN(c2cc(C(=O)Nc3ccc(OC(F)(F)C(F)F)c(Cl)c3)cnc2F)CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc7b0>,479.1035102480001,5,1,4.9783000000000035,True
457,NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)(C(F)F)COC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc350>,432.036765676,5,2,3.627600000000002,True
458,CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2cccc(F)c2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc3a0>,349.1038113480001,4,1,2.4574,True
459,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CCCCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc440>,340.196234512,3,3,2.2952000000000004,True
460,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(c2cccc(-c3cccnc3F)c2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc4e0>,437.16518848000004,5,1,3.980000000000003,True
461,CC(C)Oc1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc530>,329.081871052,2,2,4.973700000000003,True
462,Cc1cc(N(CC(=O)Nc2cccc(C(F)(F)F)c2)S(C)(=O)=O)ccc1C(C)N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc490>,429.13339722399996,4,2,3.438220000000001,True
463,c1ccc(-c2cccc(NCC3CCc4ccccc43)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc3f0>,299.167399672,1,1,5.495500000000004,True
464,COCc1cc(NC(=O)c2ccc(F)c(Cl)c2)cc(OC)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc5d0>,323.07244923999997,3,1,3.8864000000000027,True
465,O=C(C=Cc1cc(F)cc(F)c1)NCCc1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc670>,287.11217054,1,1,3.3369000000000018,True
466,NC1=NC(=O)C(c2cccc(-c3cncnc3)c2)N=C1N,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc6c0>,280.107259004,6,2,0.4392999999999999,True
467,CN1C(N)=NC(C)(c2cc(-c3ccncn3)ccc2F)CS1(C)C,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc620>,347.157994924,5,1,2.7372000000000014,True
468,CN(Cc1cc(F)cc(F)c1)C(=O)Cc1ccc(SC(F)(F)F)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc580>,375.071626168,2,0,4.777800000000004,True
469,O=S1(=O)CCCc2cc(N(Cc3ccccc3)Cc3ccncn3)ccc21,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efca80>,379.1354479120001,5,0,3.4033000000000024,True
470,O=C(Nc1cccc(-c2c[nH]cn2)c1)c1cc(F)ccc1-c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcb20>,357.127740352,2,2,5.135100000000003,True
471,CN(CCF)c1cccc(CNCC(O)COc2cccc(F)c2CO)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcc10>,380.19114913199996,5,3,2.2532000000000005,True
472,NC1=NC(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)C2(CCO2)C1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcb70>,389.129945844,7,2,2.1349,True
473,Fc1ccc(-c2nc3sccn3c2-c2ccnc(Oc3cccc(F)c3)n2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcbc0>,406.069988444,6,0,5.590300000000004,True
474,CCCCC1CCN(C(C)c2ccc(Cl)cc2)C(Cc2ccccc2)C1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcad0>,369.222327704,1,0,6.914500000000007,True
475,Cc1noc(C)c1CN(CC(=O)Nc1cccc(Cl)c1)S(=O)(=O)c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc9e0>,433.0863048,5,1,3.774440000000003,True
476,Oc1ccc(C=Cc2ccc(O)c(OCc3ccccc3)c2)c(O)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efca30>,334.12050905599995,4,3,4.552800000000003,True
477,NNC(=O)C1(c2ccccc2)CCCC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcd00>,204.126263132,2,2,1.4883,True
478,COc1cnc(C(=O)Nc2cc(F)c(F)c(C3(C)CCSC(N)=N3)c2)c(F)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcda0>,410.1024314440001,6,2,3.4266000000000014,True
479,NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3O)ccc2F)(C(F)F)COC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efce90>,414.07065264799996,6,3,2.679800000000001,True
480,COCc1cn2c(-c3cccc(C(=O)NCC(F)(F)CO)c3)ccc2nc1O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcdf0>,391.134362528,6,3,2.2107000000000006,True
481,NC1=NC2(COc3ccc(-c4cccnc4F)cc32)COC1c1cccc(Cl)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efce40>,409.099332684,5,1,4.257500000000003,True
482,COc1cc(-c2cccc(N)c2)c(F)cc1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcd50>,235.080870412,2,1,3.222600000000001,True
483,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcc60>,428.221226136,6,1,4.349880000000003,True
484,CN(CC(=O)Nc1cccc(F)c1)Cc1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efccb0>,272.132491384,2,1,2.896200000000001,True
485,OCC(c1ccccc1)n1c(NCCNCCNCc2ccccc2)ccc1-c1ccccc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcf80>,454.273261708,5,4,4.528100000000003,True
486,N#Cc1cccnc1Oc1cccnc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcee0>,197.058911844,4,0,2.14058,True
487,CCOc1cccc(CN2CCC3(CC2)C(=O)NC(CC(C)C)C(=O)N3CC(C)C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efcf30>,429.299142108,4,1,3.4490000000000016,True
488,Cc1ccc(S(=O)(=O)Nc2ccc(F)c(Cl)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc170>,299.018305492,2,1,3.588320000000002,True
489,NC1=NC(CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)COC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc1c0>,364.11471038,5,2,2.1643,True
490,COCc1cc(Oc2ccc(C(F)(F)F)cc2)cc(C2CCC(C)NC(C)CC2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc210>,421.22286386,3,1,6.6683000000000066,True
491,COc1ccc(-c2nc3ccc(Br)cn3c2NC2CCCCC2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc260>,399.094624424,4,1,5.517000000000004,True
492,O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc(Cl)ccn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc2b0>,394.019600912,4,2,3.1594000000000007,True
493,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)COCC3(F)F)c2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc030>,408.14092512800005,6,2,2.719500000000001,True
494,CCOc1cccc(-c2nc(NCC(C)C)nc(SC)n2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc080>,318.151432324,6,1,3.7271000000000027,True
495,COc1nc(N2CC3C(=O)N(C)C(N)=NC3(c3ccc(F)cc3F)C2)nc(C)c1F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc0d0>,420.15215850800007,7,1,1.3293200000000005,True
496,Cc1cccc(N2CCN(C(=O)CSc3ccc(F)cc3)CC2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc120>,344.135862512,3,0,3.575020000000002,True
497,Cn1cc(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)c(CCF)n1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb030>,413.1474877280001,6,2,2.1713000000000005,True
498,CCC(C)C1(NC(Cc2ccccc2)Cn2cc(-c3ccc(-c4cccnc4)cc3)cn2)CNC1=O,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb080>,479.26851067600006,5,2,4.727700000000003,True
499,COc1ccc(-c2cnc(N3CC(C)OC(C)C3)c(C(C)(C)C)n2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb0d0>,355.22597716800004,5,0,4.0633000000000035,True
500,COc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb120>,347.1633769120001,5,1,3.3092000000000015,True
501,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)C=C(F)C(N)CCS3(=O)=O)c2)nc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb170>,438.11733255999997,7,2,2.091,True
502,COC(COCc1cc(C2=CC(C)(C)CC(=O)C2=O)ccc1F)C(F)F,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb1c0>,370.13919381200003,4,0,3.5739000000000027,True
503,NC1=NC(c2cc(NC(=O)c3nnc(O)cc3Cl)ccc2F)C2CC2O1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb210>,377.06909517599996,7,3,2.0015,True
504,CC(=O)NC(Cc1ccccc1)C(O)CNC1CC1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb260>,262.168127944,3,3,0.8466999999999997,True
505,Cc1ccc(-c2noc(C)c2COc2ccc(C3CC3)cc2F)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb2b0>,337.1478071,3,0,5.553940000000004,True
506,N#Cc1ccccc1-c1ccc(CNc2ccc(F)cc2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb300>,302.1219267,2,1,4.976480000000003,True
507,COc1ccc(Sc2ccc(-c3ccc(-c4ccccc4)s3)c(NC(=O)c3ccncc3)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb350>,494.112269944,5,1,7.889200000000007,True
508,COc1ccc(C=CC(=O)CCC(=O)Nc2cc(F)ccc2C)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb3a0>,341.14272172,3,1,4.143920000000003,True
509,Oc1nc(NC2CCC(O)CC2)cc(Oc2ccc(F)cc2F)n1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb3f0>,337.1237978440001,6,3,2.9681000000000015,True
510,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OC4CC43)c2)cn1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb440>,371.139367656,7,2,1.8252,True
511,Cc1oc(-c2ccccc2)nc1CCCc1ccc(C=CC(=O)NO)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb490>,362.16304256399997,4,2,4.3439200000000024,True
512,CCN(CC)C(=S)C(C)Sc1ccc2c(ccn2C)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb4e0>,306.122440704,3,0,4.328100000000004,True
513,CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)O1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb530>,318.19434269199996,4,3,1.3533999999999997,True
514,Clc1ccc(C(c2ccccc2Cl)N2CCNCC2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb580>,320.084703936,2,1,3.988000000000003,True
515,COc1ccc(OC)c(-c2cc(NC(=O)c3ccsc3)[nH]n2)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb5d0>,329.08341234000005,5,2,3.407700000000001,True
516,CCc1cncc(-c2ccc3c(c2)C2(CCOCC2)N=C(C)C(N)=N3)c1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb620>,348.195011388,5,1,3.7799000000000014,True
517,c1ccc(-c2cccc(-c3ccoc3)c2)cc1,Generated,<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb670>,220.088815004,1,0,4.6136000000000035,True
