SMILES	Group	RDMol
Cc1cccc(N2CCN(C(=O)CSc3ccc(F)cc3)CC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efc120>
Cn1cc(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)c(CCF)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb030>
CCC(C)C1(NC(Cc2ccccc2)Cn2cc(-c3ccc(-c4cccnc4)cc3)cn2)CNC1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb080>
COc1ccc(-c2cnc(N3CC(C)OC(C)C3)c(C(C)(C)C)n2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb0d0>
COc1cccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb120>
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)C=C(F)C(N)CCS3(=O)=O)c2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb170>
COC(COCc1cc(C2=CC(C)(C)CC(=O)C2=O)ccc1F)C(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb1c0>
NC1=NC(c2cc(NC(=O)c3nnc(O)cc3Cl)ccc2F)C2CC2O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb210>
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb260>
Cc1ccc(-c2noc(C)c2COc2ccc(C3CC3)cc2F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb2b0>
N#Cc1ccccc1-c1ccc(CNc2ccc(F)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb300>
COc1ccc(Sc2ccc(-c3ccc(-c4ccccc4)s3)c(NC(=O)c3ccncc3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb350>
COc1ccc(C=CC(=O)CCC(=O)Nc2cc(F)ccc2C)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb3a0>
Oc1nc(NC2CCC(O)CC2)cc(Oc2ccc(F)cc2F)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb3f0>
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OC4CC43)c2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb440>
Cc1oc(-c2ccccc2)nc1CCCc1ccc(C=CC(=O)NO)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb490>
CCN(CC)C(=S)C(C)Sc1ccc2c(ccn2C)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb4e0>
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb530>
Clc1ccc(C(c2ccccc2Cl)N2CCNCC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb580>
COc1ccc(OC)c(-c2cc(NC(=O)c3ccsc3)[nH]n2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb5d0>
CCc1cncc(-c2ccc3c(c2)C2(CCOCC2)N=C(C)C(N)=N3)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb620>
c1ccc(-c2cccc(-c3ccoc3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb670>
CC#Cc1cc(C2(c3ccc(OC(F)F)c(C)c3)OC(=O)NC2=O)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb6c0>
Oc1ccc(Nc2ccc(F)c(-c3ccccc3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb710>
COc1cc(Br)cnc1C(=O)Nc1ccc(F)c(C2(C(F)F)COCC(N)=N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb760>
CCSCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)OCC(C)C)C(C)C)C(C)C)C(=O)NC(CC(=O)O)C(=O)NCc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb7b0>
CCc1cc2cc(OC)ccc2oc1=N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb800>
CCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)cc(N(C)S(=O)(=O)C(C)C)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb850>
CCCNC(=O)CC(NS(=O)(=O)c1ccc2c(c1)CCCCN2)C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb8a0>
Cc1cncc(-c2cc(C3(C)CC(=O)N(C)C(N)=N3)n(CC(C)(C)C)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb8f0>
CN1C(=O)CC(C)(C2CCN(C(=O)c3cc(F)cc(C#N)c3)CC2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb940>
O=C1OC(=O)c2ccccc2C1=CC=CNCCCCCCNc1c2c(nc3ccccc13)CCCC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb990>
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)N(C)C(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efb9e0>
CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(F)c(Cl)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efba30>
O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCCCCC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efba80>
NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbad0>
Cc1cc(OCc2cc(-c3ccccc3)cc(-c3ccccc3Cl)c2)nc(C)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbb20>
C=CCCC(=NNC(N)=S)C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbb70>
NCc1ccc(CNC(=O)Cn2c(CCC3CCCCC3)ccc2-c2ccccc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbbc0>
COc1ccc(C(=O)Cn2cc(C3=CC=c4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4=Cc4ccc(O)cc43)c3ccccc32)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbc10>
Oc1cc(C(OCc2ccccc2)N2CCNCC2)cc(O)c1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbc60>
COc1ccc(C(=O)C2CCCN(C(=O)c3cc(C)c(OC)c(C)c3)C2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbcb0>
C=Cc1ccc2oc(-c3cccc(C)c3)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbd00>
COc1ccc(N2CSCC2c2ccc(OC(C)C)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbd50>
Cn1cc(C=CC(=O)NO)cc1-c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbda0>
Cc1ccc(S(=O)(=O)N(CCC(=O)NO)CC(O)Cn2c3ccccc3c3ccccc32)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbdf0>
CC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbe40>
CCc1cccc(CC)c1Nc1ccc2[nH]ccc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbe90>
COc1cccc(-c2cccc(C3CC3c3cccc(=O)n3C)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbee0>
Cc1ccc(Oc2cccc(CNC3COc4cccc(O)c4C3)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbf30>
NC1=NC2(c3cc(NC(=O)c4ccc(Cl)cn4)ccc3F)OCCC2CS1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efbf80>
O=c1cc(OCc2cccc(F)c2)ccn1CCCO	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd030>
COCCc1cc(NC(=O)C(NS(=O)(=O)c2ccccc2)C(C)C)cc(C(=O)OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd080>
COc1ccc(CN2CCN(Cc3ccccc3)C(CCO)C2)cc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd0d0>
O=S(=O)(CCc1ccccc1)c1ccc2c(c1)CCNCC2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd120>
Cc1ccc(F)c(Nc2nc(NC3CCC(F)(F)C3)ncc2F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd170>
COc1ccc2c(c1)OC(=O)CC2c1cc(Br)cc(-c2ccc(F)cn2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd1c0>
CCNC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd210>
Cc1cc(OC2CCCCC2)ccc1C(=O)CC1(O)CCCC(C)C1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd260>
COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC2)C(=O)N3c2cccc(Cl)c2F)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd2b0>
Cc1cc(OCCCCCN2CCC(c3nc(-c4cccc(C#N)c4)c[nH]3)CC2)cc(C2=CCC=C(F)C(N)=N2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd300>
Cc1csc(C(=O)Nc2ccc(F)c(C3(C)COC(O)C(N)=N3)c2)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd350>
CC1(c2cc(Br)cc(NC(=O)c3ncc(F)cc3F)c2)COCC[SH]1(C)=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd3a0>
O=C(Nc1cnc(O)nc1O)c1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd3f0>
CN1CCN(Cc2cccc(CNC(=O)c3cccc(Oc4cccnc4)c3)c2)C1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd440>
CC1(c2cc(NC(=O)c3coc(C(F)(F)F)n3)ccc2F)COC(C)(C(F)(F)F)C(N)C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd490>
CC(C)Sc1ccc(C#N)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd4e0>
COc1ccc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(O)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd530>
CC1(CC(=O)O)CC(CCc2ccc(-c3ccccc3)cc2)OC1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd580>
NC1=NC(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)(C(F)F)COC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd5d0>
O=C(Nc1cc(Br)ccc1N1CCN(CCCOC2CCCCC2)CC1)c1cc2ccccc2s1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd620>
COCCCCOc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)C)c3)C2O)ccc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd670>
COc1ccc(C=CC(=O)CC(=O)C=Cc2cc(OC)c(OC)cc2OC)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd6c0>
O=C(NCc1nc(Cc2ccccc2)c[nH]1)C(CCO)N(C(=O)O)C(CF)CCF	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd710>
NC1=NC(c2cc(NC(=O)c3ncc(F)cc3F)ccc2F)(C(F)F)COC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd760>
C(=NNc1nc(-c2ccccc2)cs1)c1ccc[nH]1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd7b0>
Cc1cc(C(=O)Nc2ccc(S(=O)(=O)NCC(O)CC(N)=O)cc2)cc(C)c1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd800>
O=C(Nc1cc(-c2ccccc2)ccc1O)c1cccc(C2CC2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd850>
COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CC(C(F)(F)F)OC(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd8a0>
CN1OC2C(O)CN(C(Cc3ccccc3)C(F)(F)F)CC2C1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd8f0>
O=C(Nc1cccc(OCCCN2CCCCC2)c1)c1cccc(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd940>
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1cccc(OC(F)(F)C(F)F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd990>
NC1=NC(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)C2CC2O1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efd9e0>
O=C(CCCCCn1c(=O)c2sccc2n1Cc1ccccc1)N1CCN(Cc2ccccc2)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efda30>
FC(F)(F)c1ccnc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efda80>
COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(CCC(C)(C)C)C(N)=N3)c2)nc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdad0>
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)Cc2ccccc2C(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdb20>
O=C(Nc1ccc2c(c1)Cc1cc(S(=O)(=O)NCCc3ccccc3)ccc1-2)c1cccc(Cl)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdb70>
CC(NC(=O)c1ccc2c(c1)N(C)C(=O)C(c1ccccc1)C(=O)N2C)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdbc0>
CCCc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdc10>
Cn1cc(Br)c(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdc60>
O=C(Nc1cc(Br)ccc1N1CCNCC1)c1cc2ccccc2o1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdcb0>
COc1cc(Br)c(Br)c(C=CC(=O)Nc2ccc(OC)cc2OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdd00>
CSc1ccc(-c2ccc(C3CC3c3cc(=O)n(C)c(N)n3)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdd50>
CC(C)CC(NC(=O)C(CS(C)(=O)=O)NC(=O)C1=NOC2(C)CC1C2=O)C(=O)O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdda0>
O=C(NC(Cc1ccccc1)C(O)CNCc1cccc(OC(CO)CCF)c1)C(CO)Cc1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efddf0>
NC(=O)c1cccc(Nc2ccnc(N3CC(c4ccc(Cl)cc4)C3)n2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efde40>
CC1CCN(c2ccc(CNCC3CC3C)c3c2CN(C(=O)OC(C)(C)C)C3)CC1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efde90>
NC1=NC(=O)C(Cc2ccccc2)N1CCc1cccc(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdee0>
NC1=NC2(CCCc3ccccc32)Oc2ccc(Cl)cc21	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdf30>
Cc1ccnc(CN=C(N)Nc2ccncc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efdf80>
N#Cc1cnc(C(=O)Nc2ccc(F)c(C3(C(F)F)COCC(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa030>
c1ccc(N(CCCNCc2ccco2)Cc2ccccc2OC2CCCCC2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa080>
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3ncccc32)cc2ccc(O)cc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa0d0>
CC(NC(=O)c1coc(-c2ccc(C(F)(F)F)cc2)c1)c1cccnc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa120>
COc1ccc(C2=CC(=O)C(=O)C=CC2=O)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa170>
Cc1ccc2nc(NC(=O)C3CC3c3ccccc3)sc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa1c0>
CCCC(NC(=O)C(CC(C)C)NC(=O)C1CCC(=O)N1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa210>
COCc1cc(NC(=O)c2cccc(OC)c2)cc(C(N)=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa260>
O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)ccc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa2b0>
COc1ccc2oc(C(=O)NC(Cc3ccccc3)C(O)CNCc3cccc(N(C)C)c3)c(C)c2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa300>
O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(C(F)(F)F)cc3)cc(O)c12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa350>
CN1C(=O)C(c2cccc(OCF)c2)(c2ccc(OCCO)c(Cl)c2)N=C1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa3a0>
CC(=O)Nc1ccc(-c2cn3nc(-c4cn[nH]c4)cc3nc2N)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa3f0>
O=C(Cc1ccccc1)Nc1cc(Br)ccc1NCc1ccc2c(c1)OCO2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa440>
COc1ccccc1-c1cccnc1C(C)C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa490>
COc1ccccc1-c1cc2c(cc1F)C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa4e0>
CCCCN1C(=O)C(=O)N(CC(=O)Nc2ccc(OC)cc2)C1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa530>
NC1=NC(CF)(c2cc(-c3ccccc3)cs2)C(O)C1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa580>
O=C(Nc1cc(-c2ccccc2)ccc1N1CCOCC1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa5d0>
COc1ccc(Sc2cccc(NCc3cc(C)cc(C)c3)n2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa620>
O=c1oc2ccccc2cc1-c1ccc2c3c([nH]c2c1)CCCC3	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa670>
COCC(Oc1cc(F)cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)c1)C(=O)O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa6c0>
Oc1cc2c(OCCNCc3ccccc3)ccc(-c3ccc(Cl)cc3)c2cc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa710>
Cc1cnc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)cn1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa760>
Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)CCSC(N)=N3)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa7b0>
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(OCCCCCCNc3ccccn3)c(OC)c2)ccc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa800>
CCCCNC(=O)C(NC(=O)C1Cc2ccccc2CN1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa850>
O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa8a0>
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCCC(F)(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa8f0>
O=S(=O)(NCc1ccccc1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa940>
COc1cc(CNCC(C)(C)CNc2cccc(Cl)c2)cc(OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa990>
COCC(Oc1cc(F)cc(CC2C[SH](O)CC(NCc3ccccn3)C2=O)c1)C(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efa9e0>
Cc1ccccc1-c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaa30>
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc2c1COC(C)(C)C2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaa80>
O=C(Nc1cccc(Cl)c1)c1ccc(F)c(NC(=O)c2cc3ccc(C(=O)Nc4cnn(Cc5ccc(F)cc5)c4)cc3n(CC(F)(F)F)c2=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaad0>
NCc1cc(CC(N)C(=O)O)ccc1-c1ccc(Cl)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efab20>
O=C(C=Cc1ccc(O)c(O)c1)C=C(O)C=Cc1ccc(OCc2cccc(F)c2)c(F)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efab70>
CC(=O)Nc1cc(C)c(-c2ccc(C3(C)CC(=O)N(C)C(N)=N3)s2)c(C)n1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efabc0>
CC1(c2ccccc2)CC(=O)OC1c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efac10>
CN1C(=O)C(Cc2ccc(O)cc2)N(CCc2ccc3c(c2)OCO3)C(=O)N1C	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efac60>
CN(C)c1ccc(CNC(=O)C2CCC(=O)C2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efacb0>
O=C(OC1CCSCC1)c1ccc2c(c1)OCc1cnccc1-2	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efad00>
CC=C(C)C(=O)NC(Cc1cccc(C)c1)C(O)CNCc1cccc(CC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efad50>
CCN(c1ccc(C(=O)NCCC(=O)O)cc1)c1ccc(-c2ccc(CN3CCOCC3)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efada0>
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(O)ccc2O)ccc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efadf0>
CN(c1ccccc1)c1ccc2[nH]c(-c3cccc(NC(=O)c4ccc(Br)cc4)c3)nc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efae40>
CC1(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)N=C(N)OCC1(F)F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efae90>
CCOC(=O)C(=NO)Nc1cccc(OC)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaee0>
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-n3ccnc3)cc12	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaf30>
Cc1ccc(-c2noc(C)c2C(=O)N=C(N)NCc2cc(Cl)cc(Cl)c2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efaf80>
COCCCN(C)C(C)c1cc2ccccc2s1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe490>
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)c(F)cc1F	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe030>
Cn1cc(C(=O)NCc2ccc(F)cc2)nc1N	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe210>
CNC(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc(-c2ccccc2)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe2b0>
O=S(=O)(NC1CC=C(c2nc3cc(S(=O)(=O)c4ccccc4)ccc3[nH]2)CC1)c1ccccc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe3a0>
COc1cc(-c2nc3ccccn3c2NC2CCCCC2)ccc1OCCCCN1CCCC1=O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe3f0>
CC(O)C(C)NC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCCC(CO)NC2CC2)cc(N2CCCCS2(=O)=O)c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe440>
Cc1nc(C(F)(F)F)ccc1-c1ccc(CC(C)NC(=O)Cc2ccccc2Cl)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe300>
Cc1ccc(CNS(=O)(=O)c2ccc(Cl)cc2)cc1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe350>
CC1(c2cc(NC(=O)c3ccc(OCC4CC4)cc3)ccc2F)CCSC(N)=N1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe260>
COc1ccc(-c2nc3ccc(F)cn3c2NC2CCCCC2)cc1OC	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe080>
COc1cnc2ccc(C(O)c3cccc(N(C)C)c3)cc2c1	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe1c0>
COc1ccc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)cc1O	Generated	<rdkit.Chem.rdchem.Mol object at 0x7f63d9efe0d0>
